Caucasus & Central Asia,East Asia,Eastern Europe,Latin America & the Caribbean,Middle East & North Africa,North America,Oceania,South Asia,Sub-Saharan Africa,Western Europe
6.858993861333334,8.2274017546,7.537226860117647,7.362124387480001,7.143589338461538,9.1300282115,7.6283191005,6.1920293365,5.757192921733333,9.198895793111111
,8.327967175200001,7.647652888,7.397026760039999,7.209041716307691,9.087330179,7.5355954435,6.415490249090909,5.911765185137931,9.11529250088889
,8.286216923000001,7.7951985894375,7.30636680536,7.017773970076923,9.02427795,7.656827772750001,6.5118951003636365,6.0298703234827595,9.130211238666668
7.873044953,8.356058353,7.823030066647058,7.4020018878,7.034961998846153,9.075775847500001,7.65882349075,6.4761239032499995,6.082255347366667,9.178395876611113
7.136015736333333,8.0257679585,7.940884714470589,7.33950292868,7.231352149538461,9.0638101935,7.61062452625,6.4192306745,5.736242027433334,9.069884171222222
6.71144297,7.769315891000001,7.5964693508,7.31267253064,7.167796123846154,8.3304271115,7.41564904775,6.450980148833334,5.728901264857143,8.523678012111112
6.8000258312,7.766094884666667,7.7581212829999995,7.53776874688,7.202104126461538,8.415542042,7.48719486325,6.611223173,5.832296174342858,8.58566969988889
6.9337108602,7.775600051999999,7.8716668280999995,7.54023283132,7.158200268615384,8.4399181275,7.640704234,6.567119677166667,5.924736098485714,8.581312486055555
7.085970768199999,7.7686649955,7.8786902459000006,7.54453884892,7.244841642384615,8.4320631165,7.678207679,6.611692208916668,6.058670493228572,8.489630446666666
7.0012691412,7.8368996315,7.877310981799999,7.43318819296,7.2634964318461535,8.3231053465,7.69015970475,6.599409146416666,6.083446957457143,8.494546503444445
6.799200996,7.858427379999999,7.8489411154,7.32525015064,7.205462584058823,8.319531891499999,7.504229956750001,6.503365954461539,6.190308053421052,8.404917649666666
6.7500555780000004,7.807342218166667,7.802327514699999,7.36063283636,7.226834866882353,8.2162760945,7.508252189,6.5570360828571435,6.2410793019473685,8.380240408555556
6.848377358166666,7.865992359,7.774433022399999,7.25572135364,6.9128304619411765,8.2473487845,7.5371374942500005,6.781001486,6.216193568552631,8.344929176055555
6.857232295833334,7.917611669166667,7.8080294838,7.25849050404,6.999912796941176,8.243657381,7.53695337625,6.812705811733334,6.277696461225,8.298803444999999
7.312287839333334,7.996990215499999,8.134963868549999,7.14416899308,6.733384952764705,8.298887608,7.6111339322500005,6.66377409825,6.210627905219512,8.560006868944445
7.355284463833333,7.934077772833334,8.1811235505,7.18598966868,6.739617448058824,8.270891759,7.62169694775,6.6211191328125,6.165257388658537,8.62749759511111
7.355243142333333,7.9778346595,8.096881293761905,7.2917663266399995,6.75975937782353,8.3198452765,7.59156344425,6.66249337725,6.133245991214285,8.639429962388888
7.425230384333333,8.009445783833334,8.17975226642857,7.320156440960001,6.805730347176471,8.1569418105,7.58289012325,6.888077696,6.080945502880953,8.695363738555555
7.460227482333334,8.0018155095,8.158749544571428,7.444371840520001,6.646655943705882,8.0827453855,7.6490187445,6.90355660725,6.062548416738095,8.671075806888888
7.5639748209999995,8.029601163,8.18705174995238,7.29685647708,6.609501932352941,8.124383847,7.69434546325,6.909668360625,6.17172027395238,8.692826966666665
7.190033799166667,7.6421526435,7.892038699952381,6.78571752636,6.0619542829999995,8.120172949499999,7.27464742325,6.5264311090625,5.856031721809524,8.434484242
7.434050979166667,7.667148496833334,8.041271011809524,6.80113001172,6.155430303941176,8.1063896165,7.2447493165,6.4491159985,5.8336486898809525,8.385693467833333
7.606765320166666,8.121973748666667,8.132659220285714,7.24629500112,6.370994759823529,8.320681282999999,7.65420537625,6.829081488,6.0496053058333334,8.762775537722222
