Caucasus & Central Asia,East Asia,Eastern Europe,Latin America & the Caribbean,Middle East & North Africa,North America,Oceania,South Asia,Sub-Saharan Africa,Western Europe
4.755,6.736666666666667,5.956190476190476,4.8919999999999995,4.877058823529412,7.215,7.0249999999999995,4.763125,4.394047619047619,7.876666666666667
4.78,6.745,5.9904761904761905,4.9512,4.865294117647059,7.2,7.015,4.7525,4.394761904761905,7.857222222222223
4.7683333333333335,6.755,6.022857142857143,4.9444,4.8994117647058815,7.17,7.06,4.7375,4.441904761904762,7.862222222222223
4.739999999999999,6.75,6.0338095238095235,4.958,4.898235294117647,7.1,7.06,4.72625,4.466190476190476,7.862222222222223
4.875,6.746666666666667,6.066190476190476,4.9456,4.873529411764705,7.1,7.06,4.7175,4.504761904761905,7.862222222222223
4.873333333333333,6.758333333333333,6.077619047619048,4.9292,4.895294117647059,7.140000000000001,7.06,4.725625,4.518571428571429,7.857222222222223
4.868333333333333,6.758333333333333,6.0842857142857145,4.916,4.891176470588236,7.109999999999999,7.047499999999999,4.721875,4.5304761904761905,7.861666666666666
4.864999999999999,6.760000000000001,6.118571428571429,4.9416,4.899411764705882,7.140000000000001,6.8475,4.755625,4.529999999999999,7.859444444444445
4.806666666666667,6.734999999999999,6.136666666666667,4.9308,4.886470588235294,7.205,6.8475,4.803125,4.531428571428571,7.855555555555556
4.8566666666666665,6.718333333333334,6.146666666666667,4.8839999999999995,4.882352941176471,7.234999999999999,6.842499999999999,4.815625,4.506904761904762,7.861111111111111
4.886666666666667,6.72,6.1623809523809525,4.89,4.872941176470588,7.245,6.8675,4.888125,4.569523809523809,7.848888888888889
4.903333333333333,6.723333333333334,6.170476190476191,4.8824000000000005,4.831176470588235,7.225,6.8675,4.90875,4.5738095238095235,7.848888888888889
4.748333333333334,6.6000000000000005,5.96,4.6668,4.734705882352941,6.949999999999999,6.7375,4.5600000000000005,4.448333333333333,7.798333333333334
4.843333333333334,6.736666666666667,6.086190476190477,4.726,4.6370588235294115,7.085000000000001,6.8675,4.5337499999999995,4.399285714285715,7.879444444444445
4.873333333333334,6.818333333333334,6.126666666666667,4.7,4.639411764705883,7.415,6.8925,4.520625,4.367142857142857,7.954444444444444
4.685,6.695,6.012380952380953,4.6868,4.606470588235294,7.345000000000001,6.92,4.436875,4.401428571428572,7.8999999999999995
4.6466666666666665,6.701666666666667,5.992857142857143,4.6936,4.594705882352941,7.345000000000001,6.9175,4.45,4.393809523809524,7.895555555555556
4.826666666666667,6.81,6.020952380952381,4.6148,4.534705882352942,7.24,6.9075,4.3862499999999995,4.403333333333333,7.925000000000001
4.8966666666666665,6.738333333333333,5.973809523809524,4.6192,4.513529411764706,7.234999999999999,6.8925,4.41125,4.409761904761905,7.896111111111111
4.933333333333334,6.7,5.8671428571428565,4.5032,4.502352941176471,7.015000000000001,6.875,4.371875,4.399523809523809,7.892222222222222
4.896666666666667,6.621666666666667,5.862380952380953,4.4544,4.425882352941176,7.12,6.8475,4.323125,4.4,7.850555555555555
4.864999999999999,6.57,5.796190476190477,4.4332,4.364705882352942,7.074999999999999,6.8575,4.28125,4.296904761904762,7.851111111111111
4.863333333333333,6.543333333333333,5.885238095238096,4.4632,4.347647058823529,6.88,6.9425,4.324375,4.293095238095238,7.903333333333332
