Caucasus & Central Asia,East Asia,Eastern Europe,Latin America & the Caribbean,Middle East & North Africa,North America,Oceania,South Asia,Sub-Saharan Africa,Western Europe
4.2206161485,6.424401919666667,5.4975730300952375,4.59851983544,4.038361071705882,8.708875478500001,6.464695167,4.2785450131875,3.3270631676666667,8.155175247722221
4.223171972666667,6.426628879166667,5.485102731190476,4.59067890176,4.044705474117647,8.6150590655,6.44745260025,4.22511998225,3.3389535713809524,8.091635511
4.200819053666667,6.448034861166668,5.522393675761905,4.5891444216399995,4.056049111470588,8.435853076499999,6.4235538015,4.25046933425,3.305153921761905,8.056283118222222
4.210031156333334,6.564877973666667,5.573146666571429,4.56887492412,4.044232872882353,8.4252191365,6.43277233275,4.2441825884375,3.3221851654761902,8.098820175055556
4.278481919,6.5714044136666665,5.599097838238095,4.586048739000001,4.094412420176471,8.328996423,6.4126103155,4.2840044266875,3.3563726834523813,8.082359164222222
4.6373396425,6.715341999833334,5.728221774761904,4.76027874576,4.341121273588236,8.2789770835,6.4857304865,4.3850159755625,3.557395793071428,8.190776264555556
4.6440838235,6.791190271333334,5.770070183142857,4.76982373368,4.349796108058824,8.29999867,6.471293450000001,4.3928889551875,3.6538333125,8.187432143722223
4.7730291356666665,6.791509144166667,5.812090213428571,4.7576994701199995,4.385087233647059,8.3676618355,6.48980554075,4.4521785253125,3.708231363547619,8.237373019166666
4.748311763499999,6.7533870535,5.81743567152381,4.77405300648,4.366646622705882,8.311216314,6.5414307585,4.4552573366875,3.739178436642857,8.191979693277778
4.7054487935,6.778825089666667,5.83328644052381,4.75209796188,4.356022960352941,8.2243194725,6.49313965925,4.53165103625,3.7959498821428572,8.190588050166667
4.717096995166666,6.7629767785,5.844946349952381,4.747623265440001,4.345835263705882,8.207170839,6.49535171475,4.5375129385625,3.802270695595238,8.184738564611111
4.803536341166667,6.750312038333334,5.927052008142857,4.7527245679600005,4.3014076594117645,8.0995879335,6.5029248625000005,4.5422422344375,3.8237859371190477,8.193639451333333
4.843372336000001,6.7073243719999995,5.912999542285714,4.74736877992,4.286509977235294,8.098361541500001,6.47959378825,4.587762190875,3.8417843112857146,8.182515620222222
4.869043303333334,6.689947904499999,5.9284644015714285,4.74119869852,4.265806970705882,8.110409414500001,6.48851561475,4.5686865383125,3.862301344119048,8.159119038833333
4.976898569666667,6.796178529166667,5.961399220904762,4.72692657388,4.274476976588235,8.129840163499999,6.5336753417499995,4.6047927475625,3.9234794652857143,8.216776119555554
5.059648149,6.838133392333333,5.964542266714285,4.7571929932,4.309875248,8.137746998,6.63492515175,4.707084151,3.93842698347619,8.182272675777778
5.080458151333333,6.823629053,5.956835253714286,4.73638317664,4.305614581176471,8.180796643499999,6.639143699,4.7288482839375,3.9513118268095235,8.144710089388887
5.108021769666666,6.8297455225000006,5.985466678238096,4.73351020988,4.2967045696470585,8.1979857595,6.607142769249999,4.7073584759375,4.007225032047619,8.117596990611112
5.157534131166666,6.8332638215,5.990077886333333,4.73372164724,4.341948569294118,8.049987659500001,6.584988737250001,4.7433964429375,4.040052615738095,8.0720131625
5.171220651,6.766245306999999,6.001914304333333,4.72536221412,4.46863375317647,8.053338623,6.58613834125,4.7509887529375,4.048284647428572,8.067278479333332
5.195646439666667,6.788356243333333,6.0559004295714285,4.78434280476,4.60272076617647,8.0048674745,6.685753608250001,4.8090588665625,4.083223349357143,8.121612682111111
5.192832010666667,6.709435708833333,6.077018485904762,4.74483951056,4.637854692117648,8.0800848435,6.661748921,4.798114114375,4.1113539015,8.120067275555556
5.156323524833334,6.720839072,6.075825687428572,4.7323503244,4.632648837352941,8.039122804,6.6555569850000005,4.793265275875,4.117914575404762,8.118541560777778
