Caucasus & Central Asia,East Asia,Eastern Europe,Latin America & the Caribbean,Middle East & North Africa,North America,Oceania,South Asia,Sub-Saharan Africa,Western Europe
7.815,9.585,9.603809523809524,8.768,3.721764705882353,9.41,8.72,6.30625,4.917142857142857,9.815555555555555
7.815,9.585,9.603809523809524,8.768,3.721764705882353,9.465,8.72,6.30625,4.917142857142857,9.815555555555555
7.815,9.585,9.645238095238096,8.768,3.721764705882353,9.46,8.72,6.30625,4.917142857142857,9.815555555555555
8.231666666666667,9.585,9.64809523809524,8.768,3.721764705882353,9.88,8.72,6.30625,4.917142857142857,9.815555555555555
8.231666666666667,9.585,9.64809523809524,8.768,3.721764705882353,9.88,8.72,6.30625,4.917142857142857,9.815555555555555
8.231666666666667,9.585,9.64809523809524,8.768,3.721764705882353,9.88,8.72,6.30625,4.917142857142857,9.815555555555555
8.231666666666667,9.585,9.64809523809524,8.768,3.721764705882353,9.88,8.72,6.30625,4.917142857142857,9.815555555555555
8.231666666666667,9.585,9.64809523809524,8.768,3.721764705882353,9.88,8.72,6.4625,4.917142857142857,9.815555555555555
8.231666666666667,9.585,9.64809523809524,9.0012,3.721764705882353,9.88,8.72,6.4625,4.917142857142857,9.815555555555555
8.231666666666667,9.585,9.64809523809524,9.0012,3.721764705882353,9.88,8.72,6.4625,4.917142857142857,9.815555555555555
8.961666666666668,9.585,9.64809523809524,9.0012,4.471764705882353,9.88,8.72,6.619375,5.158333333333333,9.815555555555555
8.231666666666667,9.585,9.549047619047618,9.0136,3.7235294117647055,9.88,8.72,6.4475,5.139285714285714,9.815555555555555
8.231666666666667,9.585,9.549047619047618,9.0136,3.7235294117647055,9.88,8.72,6.4475,5.139285714285714,9.815555555555555
8.231666666666667,9.481666666666667,9.376190476190477,8.618,3.525294117647059,10.0,8.75,6.09625,5.364761904761904,9.827777777777778
8.648333333333333,9.481666666666667,9.435714285714287,8.618,3.5988235294117645,10.0,8.75,6.291875,5.434523809523809,9.827777777777778
8.648333333333333,9.481666666666667,9.435714285714287,8.618,3.5988235294117645,10.0,8.75,6.291875,5.474285714285715,9.827777777777778
8.648333333333333,9.481666666666667,9.435714285714287,8.668000000000001,3.5988235294117645,10.0,8.75,6.291875,5.481428571428571,9.827777777777778
8.96,9.69,9.495714285714286,8.9768,3.5958823529411768,10.0,8.9075,6.525625,5.660714285714286,9.793333333333333
8.96,9.69,9.495714285714286,9.0768,3.5958823529411768,10.0,8.9075,6.60375,5.694047619047619,9.793333333333333
8.96,9.69,9.495714285714286,9.0768,3.5958823529411768,10.0,8.9075,6.60375,5.761904761904762,9.793333333333333
8.96,9.69,9.495714285714286,9.0768,3.5958823529411768,10.0,8.9075,6.60375,5.823333333333333,9.793333333333333
8.96,9.69,9.495714285714286,9.0768,3.5958823529411768,10.0,8.9075,6.76,5.857142857142857,9.793333333333333
8.96,9.69,9.495714285714286,9.0768,3.5958823529411768,10.0,8.9075,6.838125,5.857142857142857,9.793333333333333
