East Asia,Eastern Europe,Latin America & the Caribbean,Middle East & North Africa,North America,Oceania,South Asia,Sub-Saharan Africa,Western Europe
6.293865371310837,5.666438594297127,4.711455165738827,4.40380196918427,8.446709986226637,6.916480334921711,4.694083202893747,3.75841136917282,7.946377364982705
6.304699192234818,5.639510612103726,4.669922764155299,4.365231766975546,8.334552134704182,6.9085665860032375,4.6369826338446245,3.754869484775102,7.850374387505312
6.3367373489719485,5.697312743382654,4.641145433691256,4.403863889870994,8.133433265587747,6.888287498499883,4.690615697841477,3.706365836966544,7.80609092806825
6.479951340130623,5.75646435612659,4.627834698655067,4.389142800178781,8.105321242865525,6.895195280069838,4.644932460492284,3.6897242587281442,7.848630866007001
6.479635520441879,5.781393832945823,4.634210027435183,4.39268316324202,8.015891424791706,6.869618082132846,4.595322216026279,3.704720613952189,7.821361496785802
6.703240937319075,6.055939896652971,4.918975126871087,4.6047793411693,7.956757623269849,6.751755814049158,4.739035234993593,3.919747613790343,7.976838602033392
6.813043827167864,6.114765638575152,4.9129737119600065,4.603820353465605,7.979588678579919,6.7295557769532115,4.8061687075321275,4.05334701154942,7.968381358611172
6.852647158354867,6.146322343834154,4.903236354022976,4.638346370837004,8.086377443437154,6.969395784073091,4.738070936477692,4.080568403057379,8.036843249711264
6.773502643861555,6.108161635397455,4.923894051436333,4.5799180885309605,8.018443729101106,7.048160755661149,4.705728548442087,4.101822876106858,7.962024827565817
6.7459923752615705,6.100597632204107,4.917131895441379,4.555561348157256,7.8910796075728395,6.990997791440501,4.711278446241409,4.132212075808928,7.936534412802762
6.719357428740656,6.099392950384207,4.895005230603885,4.537998300652359,7.873005550117147,6.9783483902692796,4.728968364238664,4.125323723837153,7.937425114401175
6.6781799042607,6.094264115261364,4.944059476346864,4.563231060282723,7.747893660490252,6.984362811281265,4.750973699178141,4.130624794583339,7.935898643182289
6.621962288591064,6.054948252797661,4.925019021161566,4.468995002601829,7.750453843085316,6.956376673194874,4.769198236518157,4.148114684284175,7.9217235555238545
6.585921865974957,6.115781102060065,4.923804675906666,4.333758977724968,7.7666874310879015,6.967851708647855,4.7452055090339185,4.211694614849204,7.889353952462427
6.719556790938734,6.160522722090761,4.933858088935382,4.438022095573366,7.799384530410068,6.777467115680556,4.775958841863965,4.276336891084844,7.954043592889175
6.87756072100836,6.206719873446697,4.951353366115737,4.566923432045386,7.980832117642782,6.661544385394002,4.834627165426514,4.250611831338429,7.976820780483333
6.85170784325412,6.2063061397990635,4.914654564230096,4.579273600801849,8.038371396461493,6.657943489254146,4.872167044260684,4.261376154314656,7.921829671128967
6.855454104670272,6.246931788562657,4.935348060642591,4.571991219022734,8.055598195152971,6.696503352498587,4.864312915508865,4.331254610118132,7.885734194236941
6.8773447517403925,6.245180805254918,4.916869765387287,4.6337682176702675,7.836664045615086,6.6637844510163795,4.916081543490878,4.356496945055395,7.819572470723642
6.811205536763595,6.261671497373255,4.915512894534904,4.706719018537133,7.839987205615085,6.679837297465284,4.927560346488511,4.3484168427180085,7.814389968711636
6.828002522363431,6.30375384960089,4.965890259660304,4.8293276344088225,7.7874805351984175,6.7877400173557545,4.9659252898222315,4.363966808315524,7.865225947278335
