East Asia,Eastern Europe,Latin America & the Caribbean,Middle East & North Africa,North America,Oceania,South Asia,Sub-Saharan Africa,Western Europe
8.02390963316716,7.30275475281008,7.300911548458235,7.11339451956971,8.942682342046023,7.186734008815826,5.781793719839403,5.871841601335612,9.01994739906653
8.139132820891835,7.356286890138812,7.3321696670845276,7.1686177862694445,8.900262908833643,7.07300792443658,5.999875866049791,5.882848994270527,8.924199204800106
8.095840506735197,7.554803134190058,7.227806126633624,6.937507186364351,8.83671930327364,7.184912998016793,6.072837101340877,5.912301326375159,8.932989646147579
8.122085651027001,7.6935941181254135,7.358911517084705,6.936453171694069,8.857590303225146,7.170607442461239,6.073107597635254,5.966287877136084,8.985454298512025
8.034530739624039,7.7976285446368445,7.305927112674433,7.01867991873741,8.843382766569052,7.206715195358836,5.935051830958434,5.541414189158179,8.86634386841073
7.634416792058485,7.606751043958892,7.328861940205894,7.0432639706830775,8.134424101101184,7.204244554764328,6.168619776980697,5.629282605787106,8.318370509501284
7.598326243111143,7.650097887965132,7.449644369153537,7.036777180899467,8.13388127557399,7.192265211035176,6.299071238338478,5.7057089882406755,8.286280310472756
7.658063963121995,7.75402866080116,7.4319755738908375,6.979108310800064,8.16307014015924,7.39149592351264,6.23944816943901,5.825216736046692,8.277660129492071
7.623351490108922,7.736185706475209,7.435446862565453,7.06729671283152,8.15763840361421,7.441228776213185,6.25662105770925,5.981241825104217,8.19303768546581
7.659303918900958,7.760022461735383,7.307307802383616,7.087309118598695,8.057244046377468,7.46432823440853,6.25716120358725,6.013750568790105,8.2277956526207
7.688807871353555,7.793568033662148,7.259836095587857,7.080673414603808,8.048223070971506,7.487780554336348,6.180146817951612,6.094560581071713,8.22203391793318
7.624830709256996,7.71118498945747,7.2501683568736075,6.985724497843927,7.93616245762391,7.509410788002418,6.209958186045143,6.111361508299515,8.19184977016972
7.70195662731729,7.677460207922641,7.137207488719238,6.656069518670934,7.953384968249169,7.528069943690141,6.550036514153948,6.114581265495626,8.136671681816859
7.743173660655922,7.683941326760018,7.102511150816798,6.731712188420807,7.943630301927808,7.102592123094886,6.5590386052122005,6.023888381559954,8.056277193802336
7.864220662637817,8.146642446178536,7.111113100272016,6.591005098109865,8.030812031724544,7.419872651058782,6.468567072663697,6.094146634358202,8.41798268028926
7.827196595403448,8.10233916649438,7.143375878601501,6.606145727021579,7.968496850534795,7.398112321156389,6.465482138073435,6.052981362183475,8.338750674151507
7.950324154208976,8.111953281709456,7.234749950990092,6.5915598858616615,8.033520847031784,7.344799165741705,6.475819368949555,6.081456854173199,8.355829179724322
8.018274187135997,8.21271104832915,7.163924151487894,6.674286333329961,7.815304560455655,7.129207236706383,6.532447811485745,5.980450387384568,8.439656021044742
8.015112757988131,8.216744233629532,7.359718091823704,6.552863198761494,7.711397987903036,7.197035217410232,6.559238824665849,5.9631302083584234,8.418065975748489
8.092819745940137,8.232535243388526,7.198161898663994,6.516434502130641,7.761049269954317,7.243939761084345,6.5808754822317495,6.045442279710443,8.449044947094603
7.30944092213976,7.81964296127806,6.584005794106079,6.019561923176506,7.758173628844229,7.030460615485438,6.174968476752141,5.679329865033186,8.057504790742472
