year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,pf_women
2017,Brazil,Latin America & the Caribbean,7.41,70.0,2.0,4.695146775704206,5.491130569014112,3.487452669296242,6.5576488184558,4.557910004671521,1.1337209302325577,30.5,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,6.69,6.8025,9.070357142857144,5.10203903654485,9.9125,9.86,9.5925,9.788333333333334,10.0,9.894166666666669,8.995,10.0,9.4975,9.8875,9.6925,8.095,7.5,8.88888888888889,10.0,8.796296296296296,9.79,9.9675,9.83,9.8625,8.905,8.914699074074074,7.232092565319981,19,10.0,0,8.61604628265999,7.4725,5.42,7.0075,9.186666666666666,6.943333333333333,7.206,7.5,7.777777777777779,6.666666666666667,7.553298145420887,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,7.96,62.0,4.702941176470588,24.01,5.215258855585832,18.06,9.697142857142856,16.06,8.0,28,4.0,44,6.0,8.1775,6.758568577839855,6.13374680988889,4.756553610499999,5.294038454166667,6.666666666666667,4.412716666666667,3.3209930052257386,8.20467546100799,4.190087715833333,1.0,5.372434798744495,8.544747799520692,7.276261002396533,9.222141248327286,1.944646879181786,9.310726433530526,3.44636783234738,10.0,9.269403870344624,8.62,2.07,7.32,13.4,6.1408,9.648,7.360266666666667,4.0205880008333335,7.865689956166691,5.943138978500013,10.0,1.6572581231594086,2.307692307692308,9.624430794420284,4.5297937417573335,6.958299846731004,5.0,4.898648648648649,5.0,4.966216216216217,2.233333333333333,1.708871325,5.19410491,6.0,7.126625476907652,3.0,4.210489174206831,1.0542063916666666,6.000000000000001,9.272504385179388,5.692,4.998733143556224,5.7575,5.46249065340038,4.87973201460781,6.65,100.0,9.9185
2017,Bulgaria,Eastern Europe,8.15,40.0,1.0,5.234481836568071,5.600241036048895,4.499052310606851,6.846133486913001,5.11125839440794,9.563953488372093,1.5,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,7.835,9.125,9.565714285714288,9.56483388704319,9.69,9.3175,9.4925,9.5,10.0,9.75,8.18,6.666666666666667,7.423333333333334,8.885,8.154166666666667,7.8325,10.0,10.0,10.0,10.0,9.745,9.5025,8.2475,9.165,8.129999999999999,8.781875,10.0,0,10.0,0,10.0,7.4525,5.805,6.710000000000001,9.9,4.866666666666666,6.946833333333333,7.5,6.666666666666667,6.666666666666667,7.556033333333334,10.0,10.0,10.0,7.5,,,10.0,10.0,9.375,8.33,46.0,5.744117647058824,20.47,6.13006775300914,14.70265134645646,10.0,12.15,10.0,10,7.0,34,8.5,7.9825,7.671337080013593,5.566627738611111,4.7873148211666665,4.2527524625,8.333333333333334,5.22035,5.083931827438681,8.687651899514266,4.39266781,1.0,5.790578736570507,9.22227324886181,3.888633755690951,9.34171979728747,1.645700506781323,9.587128987374944,2.06435506312528,10.0,9.537780508381056,9.0,1.5,8.98,5.1,6.6952,8.261999999999999,8.225066666666667,5.366559028333334,9.839054187171698,7.602806607752516,10.0,10.0,6.923076923076923,8.850051305214054,8.59104274276366,8.604729004295711,10.0,10.0,10.0,10.0,5.566666666666666,4.6341230475,6.921380758333333,6.0,9.251725384611369,10.0,7.0623159761852285,3.958192070833333,6.000000000000001,9.252064854206042,5.336,9.330678015033854,5.91,6.631155823345537,7.897823933176922,7.9,24.0,9.3985
2017,Burundi,Sub-Saharan Africa,4.82,154.0,4.0,,,,3.106839631387813,3.106839631387813,8.226744186046512,6.1,0.0,10.0,0.0,2.5,7.057615984564031,19.0,0.0,127.0,0.205,0.4725,2.890730854937719,5.558737520492115,3.0575,3.9025,6.1175,4.359166666666667,3.333333333333333,3.84625,8.9925,6.666666666666667,7.829583333333334,3.935,5.882291666666667,0.4025,0.0,2.2222222222222223,0.0,0.7407407407407408,6.022499999999999,6.390000000000001,3.7225,5.378333333333333,0.655,1.7941435185185186,7.076319771428519,1,10.0,0,8.53815988571426,1.88,0.4575,0.3275,7.069999999999999,1.44,2.235,0.0,2.2222222222222223,0.0,2.5990764215872963,0.0,0.0,0.0,7.5,,,,10.0,5.833333333333333,4.09,155.0,4.488235294117647,24.74,10.0,0.4663721158566519,7.241881146881757,24.653415985913853,8.0,30,5.0,38,6.5,4.76,6.59802328819988,2.930682897666667,2.9020054919444447,3.212242419166667,,2.9912,2.8065187909305744,8.546312702086471,3.36015145,0.8235294117647058,3.4841282617884017,8.667687430547717,6.661562847261404,8.457420411329345,3.856448971676643,6.78949293939216,16.0525353030392,10.0,8.478650195317305,8.066666666666666,2.9,7.440000000000001,12.8,5.135999999999999,12.16,6.880888888888889,3.6662360033333337,1.1402645129497138,2.403250258141524,9.088888888888889,0.0,1.5384615384615383,0.5531282065758782,0.6971965816791389,4.76755615439961,5.0,0.0,10.0,5.0,10.0,3.659567435,7.405114173333334,8.0,7.755176153834103,10.0,7.803309627027906,3.431640863333333,2.4444444444444446,9.759536089053633,1.484,9.758672126705283,2.1075,4.830965587256116,5.878091738094675,5.84,138.0,5.904375
2017,Cameroon,Sub-Saharan Africa,5.42,141.0,4.0,2.6038762253673027,3.854824663502402,2.818235121690171,4.903859291486693,3.0923120035199587,9.593023255813954,1.4,5.0,8.592418844046673,63.0,2.5,0.0,228.0,1.1012812550802709,243.0,2.8000000000000003,6.390000000000001,3.769100014160992,6.681061634987473,5.317499999999999,8.4575,8.425,7.399999999999999,3.333333333333333,5.366666666666666,9.0375,6.666666666666667,7.852083333333335,7.3625,7.607291666666667,5.73,0.0,4.444444444444445,3.333333333333333,2.592592592592593,7.927499999999999,9.3775,5.3775,7.560833333333332,3.7725,4.913981481481481,10.0,0,0.7941829764233539,9,5.397091488211677,5.8275,3.895,4.4,1.4333333333333331,5.886666666666667,4.2885,2.5,2.2222222222222223,0.0,2.88156274208678,0.0,0.0,0.0,7.5,,,7.5,9.9,6.225,5.25,136.0,7.723529411764706,13.74,9.681198910081743,1.67,5.6171428571428565,30.34,5.0,39,4.0,43,4.5,6.555,6.8153742357978615,3.236400057833334,3.008071909305555,4.423194505833333,5.0,3.5702166666666666,2.168525641478248,3.4691617630871323,5.312779347499999,0.4705882352941176,2.774664512105172,9.49968794799521,2.501560260023949,9.547023528098569,1.1324411797535856,9.871918170023603,0.640409149881981,0.0,7.229657411529345,6.766666666666667,4.85,6.36,18.2,6.2872,9.282,6.471288888888889,5.052863160833333,0.0,2.5264315804166664,10.0,1.6572581231594086,1.5384615384615383,0.5531282065758782,1.2496159560656084,5.061834106342791,5.0,6.499665196019768,10.0,7.166555065339924,7.233333333333332,4.918951789166666,6.822655200833333,8.0,7.006901538445476,10.0,7.330306976963134,4.055732488333333,3.333333333333333,9.26759623913157,0.9400000000000004,8.693366781158474,1.7775,4.677921473659452,6.391594505320836,5.65,145.0,6.665000000000001
2017,Canada,North America,8.9,7.0,1.0,8.740818376420147,7.017993560603716,7.341533493699003,8.29561404696991,7.70011514357429,9.476744186046512,1.8,10.0,10.0,0.0,10.0,9.724720375007749,6.0,9.384588753344286,25.0,8.8625,9.8275,9.685615589764575,9.581179887905543,9.815,9.5,9.475,9.596666666666666,10.0,9.798333333333332,9.545,10.0,9.7725,9.39,9.58125,8.3925,10.0,,10.0,10.0,8.9325,9.91,9.7175,9.52,9.1975,9.2775,10.0,0,10.0,0,10.0,8.9975,8.2375,9.445,9.893333333333333,8.506666666666668,9.016000000000002,10.0,,10.0,9.754,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,9.38,15.0,3.970588235294117,26.5,7.114441416893733,11.09,9.558149187360904,16.546477844236833,5.0,45-54,5.0,45-54,5.0,7.66,6.66063576790975,8.35478454211111,8.06356576986111,8.402811685833335,10.0,8.087333333333333,5.822512036533959,8.971140461905538,8.763545354166666,1.0,8.30821164796813,9.067272850001428,4.663635749992867,9.53181658928531,1.170458526786727,9.68062317429406,1.5968841285297,10.0,9.5699281533952,9.726666666666668,0.41,9.2,4.0,2.08,19.8,7.002222222222223,5.910464127499999,9.88994129476928,7.900202711134639,10.0,10.0,7.6923076923076925,0.1106256413151761,5.934311111207624,7.709184011141121,10.0,9.869543401906672,10.0,9.956514467302226,8.9,6.185962359166667,7.405653000000001,8.0,8.273212426026234,10.0,8.127471297532152,4.561787844166666,9.77777777777778,9.948823862443076,10.0,6.854548794287391,9.505,8.441323046445818,8.841769603760065,8.22,8.0,9.895
2017,Central African Republic,Sub-Saharan Africa,5.77,130.0,4.0,,,,4.234456481940561,4.234456481940561,4.1569767441860455,20.1,10.0,10.0,0.0,0.0,0.0,601.0,0.0,239.0,3.5575,3.8975,3.9221428571428567,4.039559800664451,6.7625,6.835,6.4925,6.696666666666666,6.666666666666667,6.681666666666667,7.625,6.666666666666667,7.145833333333334,9.1775,8.161666666666667,7.275,0.0,5.555555555555555,6.666666666666667,4.0740740740740735,7.5225,9.2525,7.952500000000001,8.2425,5.4625,6.263518518518518,3.3459783401186884,1,10.0,0,6.672989170059344,6.3775,4.6125,5.8475,9.763333333333332,6.733333333333333,6.666833333333334,2.5,5.555555555555555,6.666666666666667,5.61240894512298,10.0,10.0,10.0,7.5,,,7.5,7.6,8.15,6.16,116.0,7.5,14.5,9.580095839659151,2.041048268450918,0.0,55.86260808744368,5.0,40,,,5.0,8.6,6.13601916793183,4.7215925275231685,2.4376447966666666,3.9199246312056752,,3.5664,0.5081714689591978,4.9667335779201895,5.712293416622504,0.7647058823529411,3.256230304903034,8.278149815206458,8.609250923967714,9.03651134271425,2.4087216432143728,9.18,4.1,0.0,6.6236652894801775,6.486666666666667,5.27,6.4,18.0,6.184000000000001,9.54,6.356888888888889,0.0,2.282277901825619,1.1411389509128096,10.0,1.6572581231594086,1.5384615384615383,1.6593846197276347,1.6183680937828606,4.77909898339614,5.0,9.585,10.0,8.195,0.0,,,6.0,7.006901538445476,0.0,3.251725384611369,,1.1111111111111112,7.65586102877603,3.516,7.3191787112402436,3.2375,4.567930170225477,5.338218518278949,5.23,153.0,7.8185
2017,Chad,Sub-Saharan Africa,5.36,146.0,4.0,,,,3.9836810022098663,3.9836810022098663,7.372005728896474,9.040300292596129,5.0,7.916626352352685,57.0,2.5,3.0773924730336004,62.0,9.94009257907121,1.0,1.705,1.81,4.5641587720653565,5.968082250480915,3.9925,9.45,8.2375,7.226666666666667,6.666666666666667,6.946666666666667,7.21,6.666666666666667,6.9383333333333335,7.6025,7.270416666666667,3.3000000000000003,2.5,3.333333333333333,3.333333333333333,3.055555555555556,6.6425,7.564999999999999,6.640000000000001,6.949166666666667,3.747500000000001,4.263055555555556,10.0,0,10.0,0,10.0,6.284999999999999,3.805,1.1325,6.699999999999999,5.466666666666667,4.677833333333334,2.5,2.2222222222222223,3.333333333333333,4.546677777777777,0.0,0.0,0.0,5.0,,,5.0,6.2,4.05,5.29,133.0,10.0,5.12,9.918256130790192,0.8,9.3011501740211,17.445974390926146,1.0,60,1.0,60,1.0,7.77,7.597881260962259,3.040910638388889,3.0967705991666663,3.4879967354166665,,2.3056,2.223210768574162,6.505872528318941,2.902821500833333,0.5294117647058824,2.574129210244392,9.91043155305836,-0.4478422347081956,8.677290735488288,3.306773161279277,9.82,-0.9,0.0,7.101930572136663,,,6.42,17.9,6.2052,9.487,6.3126,3.66919001,0.774586215955863,2.221888112977932,10.0,1.6572581231594086,1.5384615384615383,1.548758978412459,1.5814928800111352,5.028995248247267,2.0,5.880234360946268,10.0,5.960078120315423,5.0,4.206571777500001,6.143883466666668,6.0,7.942244807681256,3.0,5.382116675307987,3.4190634891666667,0.8888888888888896,6.247880746710997,2.634,7.211314035076881,1.7574999999999998,3.693107859973906,5.0117675518657725,5.46,149.0,4.8875
2017,Chile,Latin America & the Caribbean,8.69,20.0,1.0,7.762565878485722,6.336280545047162,5.6834313993117815,7.843405661481602,6.594092607614889,8.75,4.3,10.0,10.0,0.0,10.0,10.0,0.0,9.902588604738977,2.0,8.2875,9.7575,9.706798372105569,9.228399186052783,9.8975,9.9575,9.9075,9.920833333333334,10.0,9.960416666666667,9.6175,10.0,9.80875,9.9375,9.873125,9.05,10.0,10.0,10.0,10.0,9.4875,9.9125,9.8925,9.764166666666666,9.7325,9.636666666666668,10.0,0,10.0,0,10.0,9.5875,7.415000000000001,9.12,9.936666666666666,8.803333333333333,8.9725,10.0,10.0,10.0,9.7945,10.0,10.0,10.0,7.5,,,10.0,10.0,9.375,9.21,21.0,6.379411764705882,18.31,8.49591280653951,6.02,10.0,10.809851421224662,7.0,35,7.0,35,7.0,8.4025,8.055564914249079,7.524189004888889,6.8764094502777775,7.010627189999999,7.5,7.305,5.520831450933445,9.066918246715844,7.986096540833333,0.8235294117647058,6.700339074974735,9.602919907030072,1.9854004648496293,9.470037502114469,1.324906244713829,9.563456306262951,2.18271846868523,10.0,9.659103428851877,9.793333333333331,0.31,8.8,6.0,9.76,0.6,9.45111111111111,7.15066433,6.829598857090151,6.990131593545075,10.0,6.994041204452515,3.076923076923077,9.624430794420284,6.565131691931957,8.251593599147036,8.0,8.820087762067285,9.0,8.606695920689095,6.666666666666667,3.373541633333333,8.345922231666666,10.0,2.5172538461136824,0.0,5.150564062963391,3.935456275833333,7.777777777777778,9.748025353956589,7.882,7.736417084981666,8.1775,7.542862748758227,7.100040910803571,7.95,21.0,9.4815
2017,China,East Asia,5.38,142.0,4.0,4.228028895591465,5.416286694643359,4.667800380113347,3.9887077274762257,4.77070532344939,9.821046304689684,0.615600711867487,5.0,10.0,0.0,5.0,9.98064971843699,16.0,9.950684493172387,76.0,2.7825,6.470000000000001,7.026262030229911,8.423654167459798,4.7275,5.902500000000001,5.797499999999999,5.475833333333334,3.333333333333333,4.404583333333334,0.6074999999999999,0.0,0.3037499999999999,2.585,1.444375,1.1925,2.5,1.1111111111111112,0.0,1.2037037037037035,2.5424999999999995,0.4599999999999999,1.495,1.4991666666666663,2.335,1.5575925925925924,10.0,0,6.345836563470312,205,8.172918281735155,0.515,1.6125,0.415,2.9733333333333336,1.7700000000000002,1.457166666666667,2.5,1.1111111111111112,0.0,2.648239211902587,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,4.75,151.0,3.014705882352941,29.75,8.294277929155314,6.76,3.454285714285715,37.91,6.0,45,6.0,45,6.0,4.2575,5.004153905158795,4.3140758512222215,5.1767221433333335,5.960284868333333,5.0,4.420366666666666,4.737427540852982,8.317835171059066,5.981355508333333,0.8823529411764706,5.165655029388345,9.70527361404484,1.4736319297758094,9.328600775957,1.6784980601075057,9.681372549019612,1.59313725490194,5.0,8.428811734755364,9.353333333333332,0.97,8.040000000000001,9.8,6.942399999999999,7.644000000000001,8.11191111111111,5.808638731666668,8.168644494201763,6.988641612934215,10.0,1.6572581231594086,0.0,1.3275076957821088,0.9949219396471726,6.523868665923125,2.0,9.412890874282066,10.0,7.137630291427356,8.9,5.773926576666667,6.046105226666666,10.0,2.5172538461136824,0.0,5.539547608241169,5.630296866666668,3.777777777777778,9.724182915922142,3.816,8.410286625709805,3.4399999999999995,5.799757364346065,6.158978421338197,6.26,119.0,9.1595
2017,Colombia,Latin America & the Caribbean,7.05,86.0,3.0,4.6640062104049225,4.802042400208032,3.2993994774686946,6.031455067581048,4.255149362693883,2.761627906976744,24.9,0.0,10.0,0.0,2.5,7.120365964781315,84.0,7.847979143032188,117.0,7.32,6.23,5.859763586830501,4.3106957469036224,9.6625,8.745000000000001,8.18,8.8625,6.666666666666667,7.764583333333334,9.7625,6.666666666666667,8.214583333333334,9.835,9.024791666666667,9.0475,5.0,6.666666666666667,10.0,7.222222222222222,9.7475,9.9375,9.715,9.8,9.3125,8.845555555555556,5.607200357993201,7,10.0,0,7.8036001789966,8.0975,4.7775,8.352500000000001,9.623333333333331,6.863333333333333,7.542833333333334,5.0,6.666666666666667,6.666666666666667,6.735953369132654,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,7.28,87.0,6.517647058823529,17.84,7.997275204359672,7.85,6.579345680024045,26.972290119915844,7.0,33,2.0,52,4.5,7.95,6.708853588641449,5.474224717999999,4.6876300985277775,4.916775028333333,4.166666666666667,4.345466666666667,3.108567321670641,9.059088963040828,3.964827656666667,0.9411764705882352,4.819364540242261,9.261593078145069,3.6920346092746743,9.201501558682669,1.9962461032933263,9.13757179352454,4.3121410323773,5.0,8.15016660758807,9.12536443148688,1.3119533527696794,8.86,5.7,6.3748,9.063,8.120054810495626,4.908846815,3.630795969138947,4.269821392069474,8.758526603001364,4.164419174194336,1.5384615384615383,9.73505643573546,5.1459790494637785,6.57359546375756,10.0,9.732197200243458,10.0,9.910732400081152,8.9,3.8720039525,6.336398919166667,10.0,4.819637278078699,1.0,5.8213400249575615,2.661519646666666,6.666666666666666,9.500755628888014,5.38,8.753710899887702,6.265,6.537942140351508,7.423338188463408,6.74,92.0,9.636
2017,"Congo, Dem. Rep.",Sub-Saharan Africa,5.03,150.0,4.0,1.7897027419609592,3.608057699779997,2.745987159097752,3.8863178337904607,2.714582533612903,6.062096395733474,13.54638839867685,5.0,0.0,1698.0,2.5,0.0,582.0,7.866972840591518,193.0,2.09,3.81,3.0381389772273595,4.550117686480417,7.407500000000001,7.1725,7.0975,7.225833333333334,6.666666666666667,6.946250000000001,8.265,3.333333333333333,5.799166666666667,3.51,4.654583333333333,6.5325,0.0,2.2222222222222223,3.333333333333333,1.851851851851852,6.86,9.1825,6.782500000000001,7.608333333333334,3.3150000000000004,4.826921296296296,8.428026837063173,4,7.502770260671491,8,7.965398548867332,6.254999999999999,4.025,3.0575,4.57,6.393333333333333,4.860166666666666,2.5,3.333333333333333,3.333333333333333,4.398446376440132,10.0,10.0,10.0,2.5,,,7.5,10.0,7.5,5.08,140.0,9.49705882352941,7.71,10.0,0.4599999999999999,10.0,7.686870824579495,5.0,40,3.0,48,4.0,5.6625000000000005,7.831911764705883,3.5244121696111117,2.5616904129166667,3.374271983333333,2.5,2.473883333333333,0.9700585559872216,5.896103231250757,3.5616370041666667,0.7647058823529411,2.7421386055807817,7.994267858013546,10.028660709932268,2.694260563207061,18.264348591982348,1.7000000000000002,41.5,5.0,4.347132105305152,9.2,1.2,7.82,10.9,7.6456,5.886,8.221866666666669,4.4130776325,0.0,2.20653881625,10.0,,0.7692307692307693,0.4425025652607022,0.6058666672457358,5.258568037540601,0.0,10.0,3.0,4.333333333333333,1.6666666666666656,5.046165386666667,6.639103890000001,8.0,10,3.0,5.725322657222222,3.254627386666667,0.0,9.475744051474193,0.0,8.901107053203976,0.8375,3.7448297485574726,4.601161913037676,4.96,156.0,7.419499999999999
2017,"Congo, Rep.",Sub-Saharan Africa,5.38,142.0,4.0,,,,3.573340024178864,3.543255834070873,7.289985055218806,9.322451410047304,5.0,10.0,0.0,5.0,10.0,0.0,10.0,0.0,0.9075,1.7975,6.100714285714285,6.695349670466546,5.665,6.455,6.175000000000001,6.098333333333334,6.666666666666667,6.3825,8.1975,6.666666666666667,7.432083333333333,6.3575,6.894791666666666,1.4249999999999998,2.5,2.2222222222222223,3.333333333333333,2.685185185185185,7.01,9.855,6.785,7.883333333333334,1.8275,3.45525462962963,10.0,0,0.0,2,5.0,3.4675,4.1175,0.595,3.456666666666666,5.466666666666667,3.4206666666666665,2.5,2.2222222222222223,3.333333333333333,3.295244444444444,10.0,10.0,10.0,7.5,,,7.5,10.0,8.75,5.57,129.0,2.538235294117647,31.37,10.0,0.343,10.0,13.156,5.0,40,3.0,46,4.0,5.629999999999999,6.43364705882353,3.827907197923144,3.51132349,3.688,5.0,2.465316666666667,3.0117382035638616,4.391455739651763,,0.5882352941176471,2.9377521640367514,8.303443214757456,-8.482783926212722,5.458671818775508,11.353320453061231,9.909987235342886,0.450063823285575,0.0,5.918025567218963,9.04,1.44,7.62,11.9,7.0012,7.497000000000001,7.887066666666667,0.0,0.0,0.0,10.0,1.6572581231594086,1.5384615384615383,1.4381333370972826,1.5446176662394098,4.857921083226519,0.0,7.899677611553929,10.0,5.96655920385131,1.1,,,4.0,7.530693769217512,10.0,5.657673442304378,,1.1111111111111112,7.612586863061808,2.864,8.230210682775995,2.11,4.385581731389783,5.336604792515157,5.1,154.0,8.235
2017,Costa Rica,Latin America & the Caribbean,8.33,34.0,1.0,8.09475564781144,6.242626867603306,5.507016509729575,8.325655516946373,6.614799675048107,6.424418604651162,12.3,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,9.235,9.9175,9.878928571428572,8.151673588039866,9.7175,9.93,9.815,9.820833333333336,10.0,9.910416666666666,9.68,10.0,9.84,9.3525,9.59625,9.8125,10.0,10.0,10.0,10.0,9.915,9.9375,9.8,9.884166666666667,9.3325,9.757291666666667,10.0,0,10.0,0,10.0,9.81,6.992500000000001,8.5725,9.92,9.273333333333332,8.913666666666668,10.0,10.0,10.0,9.782733333333336,10.0,10.0,10.0,5.0,,,5.0,10.0,7.5,8.76,34.0,5.511764705882353,21.26,8.457765667574932,6.16,9.440454354979009,16.95840975757348,9.0,25,4.0,44,6.5,7.0375,7.389496945687259,7.662125835555556,6.2192315848333335,6.487046083333333,10.0,6.006633333333333,3.523501568410332,8.674490180814303,6.104907591666665,0.8823529411764706,6.432698373876102,9.713747238002718,1.431263809986416,9.50955628042526,1.2261092989368505,9.67485533922017,1.62572330389916,10.0,9.724539714412035,8.582202111613878,2.126696832579185,8.88,5.6,6.416,8.96,7.959400703871292,4.853388865833333,7.468645893302504,6.161017379567919,10.0,10.0,6.923076923076923,9.73505643573546,8.886044452937462,8.251615634094168,5.0,6.394263471613206,9.0,6.798087823871069,2.233333333333333,4.711809356666666,6.253277063333332,8.0,5.658362671151679,10.0,6.142797070747502,2.6151442524999995,5.111111111111111,9.16382734201671,10.0,8.71417942273479,9.21,7.469043688060434,6.8033095275596684,7.72,37.0,7.962999999999999
2017,Cote d'Ivoire,Sub-Saharan Africa,6.75,97.0,3.0,2.831010081783552,5.151574642992233,3.7879268918839344,6.270167568325111,3.9235038722199063,6.619033635543347,11.630524293730888,10.0,10.0,0.0,5.0,9.794165004714456,3.0,9.926374110073644,2.0,7.2375,7.56,8.5025770163983,7.560805325970824,8.29,8.412500000000001,8.5875,8.43,6.666666666666667,7.548333333333334,9.17,10.0,9.585,9.025,9.305,8.225,5.0,7.777777777777779,3.333333333333333,5.37037037037037,9.4675,9.805,8.030000000000001,9.100833333333334,8.0075,7.675925925925926,10.0,0,10.0,0,10.0,7.29,5.077500000000001,4.6725,9.61,5.68,6.465999999999999,5.0,6.666666666666667,3.333333333333333,6.293200000000001,10.0,10.0,10.0,10.0,,,7.5,6.3,8.45,7.25,90.0,7.958823529411765,12.94,9.39509536784741,2.72,6.822857142857142,26.12,3.0,47,1.0,58,2.0,7.45,6.725355208023264,4.745337459444445,4.863814445388889,4.549939892499999,3.402777777777777,4.743833333333333,3.97426753898238,7.099173090501411,3.851540486666667,0.7647058823529411,4.106325443889143,8.991077859325923,5.044610703370389,9.263740346584203,1.8406491335394932,9.862823786939073,0.685881065304644,0.0,7.029410498212299,4.946666666666666,7.58,7.559999999999999,12.2,7.023199999999999,7.441999999999999,6.509955555555554,5.960961183333335,1.834319526627219,3.8976403549802767,10.0,1.6572581231594086,0.7692307692307693,2.5443897502490413,1.6569595475464065,5.51613886452056,10.0,8.08,5.0,7.693333333333332,5.566666666666666,5.097222328333334,7.492996851666667,8.0,7.56810749998695,3.0,6.12083222444227,3.615819215,3.777777777777778,9.770686805613748,8.234,8.267725402882629,7.9625,6.9380848668790245,6.917416808218209,6.06,126.0,8.4775
